view_type,date,country_code,country_name,product_id,product_name,series,scenario,model,horizon,category,value,actual,abs_error,metric_order
Trend,2019-04-01,IT,Italy,P06,Cloud Connect,Actual,,,,,683156.87,,,
Trend,2019-04-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,138254.86,,,
Trend,2019-04-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,6962885.11,,,
Trend,2019-04-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,2198359.99,,,
Trend,2019-04-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,2643386.27,,,
Trend,2019-04-01,NL,Netherlands,P04,IP Transit,Actual,,,,,826197.85,,,
Trend,2019-04-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,1900340.43,,,
Trend,2019-04-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,37500.05,,,
Trend,2019-04-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,650625.68,,,
Trend,2019-04-01,PL,Poland,P01,International Voice Termination,Actual,,,,,5740608.68,,,
Trend,2019-04-01,PL,Poland,P02,A2P Messaging,Actual,,,,,143446.32,,,
Trend,2019-04-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,1749624.69,,,
Trend,2019-04-01,PL,Poland,P04,IP Transit,Actual,,,,,547415.7,,,
Trend,2019-04-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,1920975.89,,,
Trend,2019-04-01,PL,Poland,P06,Cloud Connect,Actual,,,,,21792.07,,,
Trend,2019-04-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,187031.59,,,
Trend,2019-04-01,RO,Romania,P01,International Voice Termination,Actual,,,,,413394.65,,,
Trend,2019-04-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,299585.67,,,
Trend,2019-04-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,594845.96,,,
Trend,2019-04-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,66102.42,,,
Trend,2019-04-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,675834.06,,,
Trend,2019-04-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,813386.89,,,
Trend,2019-04-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,596758.84,,,
Trend,2019-04-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,607692.02,,,
Trend,2019-04-01,SK,Slovakia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,53315.37,,,
Trend,2019-05-01,AT,Austria,P01,International Voice Termination,Actual,,,,,2288048.62,,,
Trend,2019-05-01,AT,Austria,P02,A2P Messaging,Actual,,,,,1758956.97,,,
Trend,2019-05-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,686582.03,,,
Trend,2019-05-01,AT,Austria,P04,IP Transit,Actual,,,,,428977.19,,,
Trend,2019-05-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1277437.97,,,
Trend,2019-05-01,AT,Austria,P06,Cloud Connect,Actual,,,,,104450.78,,,
Trend,2019-05-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,246357.46,,,
Trend,2019-05-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,65999.7,,,
Trend,2019-05-01,CZ,Czechia,P04,IP Transit,Actual,,,,,94495.6,,,
Trend,2019-05-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1151591.62,,,
Trend,2019-05-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,51789.1,,,
Trend,2019-05-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,14171.82,,,
Trend,2019-05-01,DE,Germany,P01,International Voice Termination,Actual,,,,,10713455.39,,,
Trend,2019-05-01,DE,Germany,P02,A2P Messaging,Actual,,,,,1947328.44,,,
Trend,2019-05-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,3191056.21,,,
Trend,2019-05-01,DE,Germany,P04,IP Transit,Actual,,,,,3065158.33,,,
Trend,2019-05-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,5530341.73,,,
Trend,2019-05-01,DE,Germany,P06,Cloud Connect,Actual,,,,,1629710.8,,,
Trend,2019-05-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,378732.2,,,
Trend,2019-05-01,ES,Spain,P01,International Voice Termination,Actual,,,,,2629557.35,,,
Trend,2019-05-01,ES,Spain,P02,A2P Messaging,Actual,,,,,3700390.34,,,
Trend,2019-05-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,1638895.72,,,
Trend,2019-05-01,ES,Spain,P04,IP Transit,Actual,,,,,1593013.14,,,
Trend,2019-05-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,4661725.24,,,
Trend,2019-05-01,ES,Spain,P06,Cloud Connect,Actual,,,,,658236.29,,,
Trend,2019-05-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,659244.1,,,
Trend,2019-05-01,FR,France,P01,International Voice Termination,Actual,,,,,5144829.6,,,
Trend,2019-05-01,FR,France,P02,A2P Messaging,Actual,,,,,4078952.29,,,
Trend,2019-05-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,5827701.53,,,
Trend,2019-05-01,FR,France,P04,IP Transit,Actual,,,,,762424.48,,,
Trend,2019-05-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,2769724.24,,,
Trend,2019-05-01,FR,France,P06,Cloud Connect,Actual,,,,,713642.83,,,
Trend,2019-05-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1400098.69,,,
Trend,2019-05-01,GR,Greece,P01,International Voice Termination,Actual,,,,,1960033.73,,,
Trend,2019-05-01,GR,Greece,P02,A2P Messaging,Actual,,,,,732754.18,,,
Trend,2019-05-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,596560.34,,,
Trend,2019-05-01,GR,Greece,P04,IP Transit,Actual,,,,,274149.77,,,
Trend,2019-05-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,597508.71,,,
Trend,2019-05-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,222679.49,,,
Trend,2019-05-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,133066.43,,,
Trend,2019-05-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,35757.29,,,
Trend,2019-05-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,4342522.19,,,
Trend,2019-05-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,482418.51,,,
Trend,2019-05-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1000775.72,,,
Trend,2019-05-01,HU,Hungary,P04,IP Transit,Actual,,,,,37784.04,,,
Trend,2019-05-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,725271.02,,,
Trend,2019-05-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,22323.12,,,
Trend,2019-05-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,279607.55,,,
Trend,2019-05-01,IT,Italy,P01,International Voice Termination,Actual,,,,,517098.85,,,
Trend,2019-05-01,IT,Italy,P02,A2P Messaging,Actual,,,,,195904.05,,,
Trend,2019-05-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,160948.64,,,
Trend,2019-05-01,IT,Italy,P04,IP Transit,Actual,,,,,721186.04,,,
Trend,2019-05-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,4463548.39,,,
Trend,2019-05-01,IT,Italy,P06,Cloud Connect,Actual,,,,,753353.62,,,
Trend,2019-05-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,148306.4,,,
Trend,2019-05-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,7271099.26,,,
Trend,2019-05-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,2369224.28,,,
Trend,2019-05-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,3045438.78,,,
Trend,2019-05-01,NL,Netherlands,P04,IP Transit,Actual,,,,,823026.99,,,
Trend,2019-05-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,1836439.54,,,
Trend,2019-05-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,38693.8,,,
Trend,2019-05-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,649506.09,,,
Trend,2019-05-01,PL,Poland,P01,International Voice Termination,Actual,,,,,5774935.42,,,
Trend,2019-05-01,PL,Poland,P02,A2P Messaging,Actual,,,,,143390.18,,,
Trend,2019-05-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,1906816.88,,,
Trend,2019-05-01,PL,Poland,P04,IP Transit,Actual,,,,,570640.8,,,
Trend,2019-05-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,2003873.03,,,
Trend,2019-05-01,PL,Poland,P06,Cloud Connect,Actual,,,,,22803.4,,,
Trend,2019-05-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,196240.93,,,
Trend,2019-05-01,RO,Romania,P01,International Voice Termination,Actual,,,,,450700.52,,,
Trend,2019-05-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,322953.42,,,
Trend,2019-05-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,554995.47,,,
Trend,2019-05-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,67320.38,,,
Trend,2019-05-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,638692.59,,,
Trend,2019-05-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,769613.53,,,
Trend,2019-05-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,647432.44,,,
Trend,2019-05-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,622283.99,,,
Trend,2019-05-01,SK,Slovakia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,51095.39,,,
Trend,2019-06-01,AT,Austria,P01,International Voice Termination,Actual,,,,,2088999.22,,,
Trend,2019-06-01,AT,Austria,P02,A2P Messaging,Actual,,,,,1661301.3,,,
Trend,2019-06-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,832720.78,,,
Trend,2019-06-01,AT,Austria,P04,IP Transit,Actual,,,,,401712.01,,,
Trend,2019-06-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1233794.39,,,
Trend,2019-06-01,AT,Austria,P06,Cloud Connect,Actual,,,,,99590.63,,,
Trend,2019-06-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,265343.15,,,
Trend,2019-06-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,77409.54,,,
Trend,2019-06-01,CZ,Czechia,P04,IP Transit,Actual,,,,,85993.0,,,
Trend,2019-06-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1161697.87,,,
Trend,2019-06-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,51710.82,,,
Trend,2019-06-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,14115.39,,,
Trend,2019-06-01,DE,Germany,P01,International Voice Termination,Actual,,,,,10669441.55,,,
Trend,2019-06-01,DE,Germany,P02,A2P Messaging,Actual,,,,,1991754.54,,,
Trend,2019-06-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,3784055.77,,,
Trend,2019-06-01,DE,Germany,P04,IP Transit,Actual,,,,,3136036.3,,,
Trend,2019-06-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,5634221.36,,,
Trend,2019-06-01,DE,Germany,P06,Cloud Connect,Actual,,,,,1671459.36,,,
Trend,2019-06-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,402787.54,,,
Trend,2019-06-01,ES,Spain,P01,International Voice Termination,Actual,,,,,2629782.09,,,
Trend,2019-06-01,ES,Spain,P02,A2P Messaging,Actual,,,,,3744444.02,,,
Trend,2019-06-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,1912170.54,,,
Trend,2019-06-01,ES,Spain,P04,IP Transit,Actual,,,,,1523735.77,,,
Trend,2019-06-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,4505453.12,,,
Trend,2019-06-01,ES,Spain,P06,Cloud Connect,Actual,,,,,662936.7,,,
Trend,2019-06-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,664942.97,,,
Trend,2019-06-01,FR,France,P01,International Voice Termination,Actual,,,,,5160649.94,,,
Trend,2019-06-01,FR,France,P02,A2P Messaging,Actual,,,,,4066296.97,,,
Trend,2019-06-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,7092080.95,,,
Trend,2019-06-01,FR,France,P04,IP Transit,Actual,,,,,748996.08,,,
Trend,2019-06-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,2845226.49,,,
Trend,2019-06-01,FR,France,P06,Cloud Connect,Actual,,,,,700192.96,,,
Trend,2019-06-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1428978.88,,,
Trend,2019-06-01,GR,Greece,P01,International Voice Termination,Actual,,,,,1975871.1,,,
Trend,2019-06-01,GR,Greece,P02,A2P Messaging,Actual,,,,,828849.03,,,
Trend,2019-06-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,725987.72,,,
Trend,2019-06-01,GR,Greece,P04,IP Transit,Actual,,,,,232277.81,,,
Trend,2019-06-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,608583.26,,,
Trend,2019-06-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,209968.88,,,
Trend,2019-06-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,142764.16,,,
Trend,2019-06-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,34007.75,,,
Trend,2019-06-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,4174266.66,,,
Trend,2019-06-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,471102.11,,,
Trend,2019-06-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1114597.17,,,
Trend,2019-06-01,HU,Hungary,P04,IP Transit,Actual,,,,,40512.15,,,
Trend,2019-06-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,724413.63,,,
Trend,2019-06-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,23346.27,,,
Trend,2019-06-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,260464.97,,,
Trend,2019-06-01,IT,Italy,P01,International Voice Termination,Actual,,,,,441440.2,,,
Trend,2019-06-01,IT,Italy,P02,A2P Messaging,Actual,,,,,193727.2,,,
Trend,2019-06-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,159625.87,,,
Trend,2019-06-01,IT,Italy,P04,IP Transit,Actual,,,,,813023.01,,,
Trend,2019-06-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,4540895.09,,,
Trend,2019-06-01,IT,Italy,P06,Cloud Connect,Actual,,,,,749628.65,,,
Trend,2019-06-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,146692.11,,,
Trend,2019-06-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,7147099.86,,,
Trend,2019-06-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,2234636.16,,,
Trend,2019-06-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,3397707.32,,,
Trend,2019-06-01,NL,Netherlands,P04,IP Transit,Actual,,,,,812803.45,,,
Trend,2019-06-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,1998590.35,,,
Trend,2019-06-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,37503.28,,,
Trend,2019-06-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,687268.2,,,
Trend,2019-06-01,PL,Poland,P01,International Voice Termination,Actual,,,,,5646758.58,,,
Trend,2019-06-01,PL,Poland,P02,A2P Messaging,Actual,,,,,137566.59,,,
Trend,2019-06-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,2124674.08,,,
Trend,2019-06-01,PL,Poland,P04,IP Transit,Actual,,,,,564242.06,,,
Trend,2019-06-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,2047755.59,,,
Trend,2019-06-01,PL,Poland,P06,Cloud Connect,Actual,,,,,22504.88,,,
Trend,2019-06-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,189984.66,,,
Trend,2019-06-01,RO,Romania,P01,International Voice Termination,Actual,,,,,449300.01,,,
Trend,2019-06-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,378527.6,,,
Trend,2019-06-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,584466.45,,,
Trend,2019-06-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,63204.06,,,
Trend,2019-06-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,632736.74,,,
Trend,2019-06-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,762334.1,,,
Trend,2019-06-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,724426.04,,,
Trend,2019-06-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,608108.73,,,
Trend,2019-06-01,SK,Slovakia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,54106.82,,,
Trend,2019-07-01,AT,Austria,P01,International Voice Termination,Actual,,,,,2242431.5,,,
Trend,2019-07-01,AT,Austria,P02,A2P Messaging,Actual,,,,,1637084.19,,,
Trend,2019-07-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1110249.52,,,
Trend,2019-07-01,AT,Austria,P04,IP Transit,Actual,,,,,417360.29,,,
Trend,2019-07-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1217592.73,,,
Trend,2019-07-01,AT,Austria,P06,Cloud Connect,Actual,,,,,96852.2,,,
Trend,2019-07-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,262446.89,,,
Trend,2019-07-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,97813.12,,,
Trend,2019-07-01,CZ,Czechia,P04,IP Transit,Actual,,,,,92902.21,,,
Trend,2019-07-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1033136.09,,,
Trend,2019-07-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,56185.25,,,
Trend,2019-07-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,15439.35,,,
Trend,2019-07-01,DE,Germany,P01,International Voice Termination,Actual,,,,,11299079.77,,,
Trend,2019-07-01,DE,Germany,P02,A2P Messaging,Actual,,,,,2033859.73,,,
Trend,2019-07-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,4606297.93,,,
Trend,2019-07-01,DE,Germany,P04,IP Transit,Actual,,,,,3140612.78,,,
Trend,2019-07-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,5527053.59,,,
Trend,2019-07-01,DE,Germany,P06,Cloud Connect,Actual,,,,,1657278.26,,,
Trend,2019-07-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,419137.2,,,
Trend,2019-07-01,ES,Spain,P01,International Voice Termination,Actual,,,,,2702562.73,,,
Trend,2019-07-01,ES,Spain,P02,A2P Messaging,Actual,,,,,3643426.41,,,
Trend,2019-07-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,2299301.44,,,
Trend,2019-07-01,ES,Spain,P04,IP Transit,Actual,,,,,1577089.71,,,
Trend,2019-07-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,4632293.73,,,
Trend,2019-07-01,ES,Spain,P06,Cloud Connect,Actual,,,,,680539.48,,,
Trend,2019-07-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,670875.68,,,
Trend,2019-07-01,FR,France,P01,International Voice Termination,Actual,,,,,5579309.49,,,
Trend,2019-07-01,FR,France,P02,A2P Messaging,Actual,,,,,3945072.37,,,
Trend,2019-07-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,8374759.7,,,
Trend,2019-07-01,FR,France,P04,IP Transit,Actual,,,,,741834.8,,,
Trend,2019-07-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,2680700.03,,,
Trend,2019-07-01,FR,France,P06,Cloud Connect,Actual,,,,,692343.11,,,
Trend,2019-07-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1417885.71,,,
Trend,2019-07-01,GR,Greece,P01,International Voice Termination,Actual,,,,,1948746.28,,,
Trend,2019-07-01,GR,Greece,P02,A2P Messaging,Actual,,,,,722401.29,,,
Trend,2019-07-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,887507.05,,,
Trend,2019-07-01,GR,Greece,P04,IP Transit,Actual,,,,,255713.2,,,
Trend,2019-07-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,605699.45,,,
Trend,2019-07-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,225032.85,,,
Trend,2019-07-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,128871.77,,,
Trend,2019-07-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,36795.1,,,
Trend,2019-07-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,4099756.25,,,
Trend,2019-07-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,458208.27,,,
Trend,2019-07-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1432573.14,,,
Trend,2019-07-01,HU,Hungary,P04,IP Transit,Actual,,,,,38479.43,,,
Trend,2019-07-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,707090.74,,,
Trend,2019-07-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,23217.14,,,
Trend,2019-07-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,281838.53,,,
Trend,2019-07-01,IT,Italy,P01,International Voice Termination,Actual,,,,,475338.93,,,
Trend,2019-07-01,IT,Italy,P02,A2P Messaging,Actual,,,,,202966.43,,,
Trend,2019-07-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,236361.19,,,
Trend,2019-07-01,IT,Italy,P04,IP Transit,Actual,,,,,742319.96,,,
Trend,2019-07-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,4493202.57,,,
Trend,2019-07-01,IT,Italy,P06,Cloud Connect,Actual,,,,,758836.75,,,
Trend,2019-07-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,146730.34,,,
Trend,2019-07-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,7260270.93,,,
Trend,2019-07-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,2103478.53,,,
Trend,2019-07-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,4513398.39,,,
Trend,2019-07-01,NL,Netherlands,P04,IP Transit,Actual,,,,,857127.07,,,
Trend,2019-07-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,1861354.64,,,
Trend,2019-07-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,39129.12,,,
Trend,2019-07-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,679841.75,,,
Trend,2019-07-01,PL,Poland,P01,International Voice Termination,Actual,,,,,5784090.54,,,
Trend,2019-07-01,PL,Poland,P02,A2P Messaging,Actual,,,,,141831.23,,,
Trend,2019-07-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,2829502.28,,,
Trend,2019-07-01,PL,Poland,P04,IP Transit,Actual,,,,,570061.77,,,
Trend,2019-07-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,1882540.1,,,
Trend,2019-07-01,PL,Poland,P06,Cloud Connect,Actual,,,,,22676.07,,,
Trend,2019-07-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,202152.63,,,
Trend,2019-07-01,RO,Romania,P01,International Voice Termination,Actual,,,,,505500.31,,,
Trend,2019-07-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,449739.15,,,
Trend,2019-07-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,594195.46,,,
Trend,2019-07-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,69143.61,,,
Trend,2019-07-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,637083.89,,,
Trend,2019-07-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,696867.68,,,
Trend,2019-07-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,898738.23,,,
Trend,2019-07-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,611500.67,,,
Trend,2019-07-01,SK,Slovakia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,56560.22,,,
Trend,2019-08-01,AT,Austria,P01,International Voice Termination,Actual,,,,,2085439.5,,,
Trend,2019-08-01,AT,Austria,P02,A2P Messaging,Actual,,,,,1619379.69,,,
Trend,2019-08-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1112305.14,,,
Trend,2019-08-01,AT,Austria,P04,IP Transit,Actual,,,,,419279.72,,,
Trend,2019-08-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1274963.74,,,
Trend,2019-08-01,AT,Austria,P06,Cloud Connect,Actual,,,,,92743.27,,,
Trend,2019-08-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,256602.8,,,
Trend,2019-08-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,97208.09,,,
Trend,2019-08-01,CZ,Czechia,P04,IP Transit,Actual,,,,,95631.78,,,
Trend,2019-08-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1175625.5,,,
Trend,2019-08-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,55271.71,,,
Trend,2019-08-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,15855.27,,,
Trend,2019-08-01,DE,Germany,P01,International Voice Termination,Actual,,,,,10488697.49,,,
Trend,2019-08-01,DE,Germany,P02,A2P Messaging,Actual,,,,,1997429.6,,,
Trend,2019-08-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,4755337.41,,,
Trend,2019-08-01,DE,Germany,P04,IP Transit,Actual,,,,,2906564.82,,,
Trend,2019-08-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,5674987.33,,,
Trend,2019-08-01,DE,Germany,P06,Cloud Connect,Actual,,,,,1728170.15,,,
Trend,2019-08-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,410583.3,,,
