year_month,customer_id,country_code,product_id,volume_units,unit_price_eur,revenue_eur,cost_eur,margin_eur,margin_pct
2019-02,CUS0074,ES,P02,13119381.03,0.03447,452229.07,368577.88,83651.18,0.185
2019-02,CUS0115,ES,P02,9320492.91,0.032064,298853.21,244446.09,54407.13,0.1821
2019-02,CUS0119,ES,P02,1339300.3,0.032649,43726.21,36035.75,7690.47,0.1759
2019-02,CUS0012,ES,P03,207755.82,1.493406,310263.85,230213.79,80050.06,0.258
2019-02,CUS0051,ES,P03,370344.01,1.390689,515033.42,377574.63,137458.79,0.2669
2019-02,CUS0053,ES,P03,114918.59,1.472053,169166.22,123720.48,45445.74,0.2686
2019-02,CUS0099,ES,P03,91590.0,1.463411,134033.86,99058.48,34975.38,0.2609
2019-02,CUS0030,ES,P04,232600.12,0.336525,78275.71,53524.51,24751.19,0.3162
2019-02,CUS0060,ES,P04,1385968.35,0.315581,437385.44,298144.24,139241.2,0.3183
2019-02,CUS0074,ES,P04,416608.93,0.350027,145824.45,100261.14,45563.31,0.3125
2019-02,CUS0077,ES,P04,2765214.38,0.302612,836788.12,572495.96,264292.16,0.3158
2019-02,CUS0030,ES,P05,214552.65,0.943722,202477.98,134172.49,68305.49,0.3373
2019-02,CUS0053,ES,P05,350883.83,0.875047,307039.99,198286.51,108753.48,0.3542
2019-02,CUS0063,ES,P05,495505.15,0.876822,434469.6,281510.29,152959.31,0.3521
2019-02,CUS0074,ES,P05,333943.95,0.91716,306280.04,196128.8,110151.24,0.3596
2019-02,CUS0077,ES,P05,2433401.37,0.792887,1929412.48,1262535.3,666877.18,0.3456
2019-02,CUS0088,ES,P05,530722.19,0.91707,486709.58,314470.12,172239.46,0.3539
2019-02,CUS0098,ES,P05,750275.05,0.885919,664682.83,440423.54,224259.3,0.3374
2019-02,CUS0099,ES,P05,296107.55,0.867525,256880.8,165884.02,90996.78,0.3542
2019-02,CUS0030,ES,P06,23397.85,2.032733,47561.6,28152.85,19408.74,0.4081
2019-02,CUS0031,ES,P06,54199.55,2.004732,108655.57,65835.69,42819.87,0.3941
2019-02,CUS0077,ES,P06,259913.86,1.703075,442652.72,263891.76,178760.95,0.4038
2019-02,CUS0010,ES,P07,2671397.03,0.070495,188321.09,93331.43,94989.66,0.5044
2019-02,CUS0012,ES,P07,1238888.42,0.073227,90720.43,44163.22,46557.21,0.5132
2019-02,CUS0038,ES,P07,2331046.75,0.071697,167129.52,81775.01,85354.51,0.5107
2019-02,CUS0053,ES,P07,672903.63,0.072443,48747.08,23767.97,24979.11,0.5124
2019-02,CUS0063,ES,P07,845083.61,0.075006,63386.61,30811.75,32574.86,0.5139
2019-02,CUS0099,ES,P07,561668.32,0.073414,41234.38,19743.6,21490.78,0.5212
2019-02,CUS0115,ES,P07,514579.46,0.070082,36062.96,17519.75,18543.21,0.5142
2019-02,CUS0007,FR,P01,108612684.58,0.01601,1738921.98,1537033.22,201888.76,0.1161
2019-02,CUS0013,FR,P01,97775631.16,0.016482,1611585.47,1424725.31,186860.15,0.1159
2019-02,CUS0106,FR,P01,110284671.74,0.016693,1841022.21,1619167.28,221854.93,0.1205
2019-02,CUS0066,FR,P02,17871956.74,0.036809,657840.75,537647.88,120192.87,0.1827
2019-02,CUS0100,FR,P02,39738692.72,0.034632,1376222.95,1127826.49,248396.46,0.1805
2019-02,CUS0117,FR,P02,29831895.88,0.037348,1114164.42,906677.34,207487.09,0.1862
2019-02,CUS0120,FR,P02,6114649.76,0.037077,226712.22,184745.41,41966.81,0.1851
2019-02,CUS0004,FR,P03,108353.25,1.613266,174802.58,128711.02,46091.56,0.2637
2019-02,CUS0007,FR,P03,255784.6,1.578903,403859.09,293376.76,110482.33,0.2736
2019-02,CUS0013,FR,P03,236436.23,1.62793,384901.64,281240.35,103661.29,0.2693
2019-02,CUS0036,FR,P03,975821.11,1.505916,1469504.96,1070382.22,399122.74,0.2716
2019-02,CUS0048,FR,P03,391425.23,1.587676,621456.32,456429.36,165026.96,0.2655
2019-02,CUS0078,FR,P03,309545.88,1.655677,512507.96,379392.76,133115.2,0.2597
2019-02,CUS0106,FR,P03,253643.46,1.648026,418011.12,305750.59,112260.53,0.2686
2019-02,CUS0026,FR,P04,89018.54,0.379551,33787.09,22955.51,10831.59,0.3206
2019-02,CUS0066,FR,P04,625911.27,0.37106,232250.65,157901.95,74348.7,0.3201
2019-02,CUS0101,FR,P04,220311.74,0.383986,84596.64,57708.59,26888.04,0.3178
2019-02,CUS0117,FR,P04,968179.34,0.364671,353066.46,245147.1,107919.37,0.3057
2019-02,CUS0004,FR,P05,339602.38,0.969732,329323.14,214159.34,115163.8,0.3497
2019-02,CUS0007,FR,P05,787064.93,0.956885,753131.02,491901.74,261229.28,0.3469
2019-02,CUS0026,FR,P05,80899.91,1.002238,81080.93,52934.03,28146.9,0.3471
2019-02,CUS0066,FR,P05,458829.11,1.002369,459916.29,299046.57,160869.72,0.3498
2019-02,CUS0117,FR,P05,840549.08,0.984114,827196.07,539444.46,287751.61,0.3479
2019-02,CUS0120,FR,P05,155548.38,1.013662,157673.52,102589.67,55083.84,0.3494
2019-02,CUS0026,FR,P06,8384.69,2.188187,18347.27,11015.6,7331.66,0.3996
2019-02,CUS0034,FR,P06,115577.66,1.905746,220261.7,130481.35,89780.34,0.4076
2019-02,CUS0066,FR,P06,58798.64,2.13859,125746.21,76056.92,49689.29,0.3952
2019-02,CUS0101,FR,P06,21044.99,2.198922,46276.3,27423.15,18853.15,0.4074
2019-02,CUS0117,FR,P06,96292.3,2.182094,210118.82,125073.53,85045.29,0.4047
2019-02,CUS0120,FR,P06,18441.89,2.168208,39985.87,23880.53,16105.33,0.4028
2019-02,CUS0004,FR,P07,747532.08,0.081149,60661.85,29523.22,31138.63,0.5133
2019-02,CUS0007,FR,P07,1677211.15,0.076426,128183.21,61436.5,66746.71,0.5207
2019-02,CUS0024,FR,P07,2351532.55,0.073144,172001.64,83636.88,88364.76,0.5137
2019-02,CUS0036,FR,P07,6074576.06,0.074232,450925.17,222985.89,227939.28,0.5055
2019-02,CUS0048,FR,P07,2273230.72,0.079478,180671.73,87438.71,93233.02,0.516
2019-02,CUS0058,FR,P07,460900.48,0.080457,37082.85,18324.18,18758.68,0.5059
2019-02,CUS0078,FR,P07,1668320.43,0.078611,131148.5,64339.53,66808.97,0.5094
2019-02,CUS0100,FR,P07,2003489.49,0.073889,148036.4,74002.1,74034.3,0.5001
2019-02,CUS0025,GR,P01,95971703.76,0.013075,1254847.01,1109573.46,145273.54,0.1158
2019-02,CUS0109,GR,P01,42621903.91,0.013536,576930.06,510765.54,66164.52,0.1147
2019-02,CUS0046,GR,P02,22312431.62,0.028777,642092.61,519973.4,122119.21,0.1902
2019-02,CUS0025,GR,P03,227038.05,1.296577,294372.24,216913.21,77459.04,0.2631
2019-02,CUS0109,GR,P03,102878.34,1.390391,143041.15,103728.67,39312.48,0.2748
2019-02,CUS0025,GR,P04,790046.11,0.288584,227994.7,155300.86,72693.84,0.3188
2019-02,CUS0035,GR,P05,405130.02,0.804418,325893.78,214086.68,111807.1,0.3431
2019-02,CUS0109,GR,P05,321023.53,0.828457,265954.26,174798.08,91156.18,0.3428
2019-02,CUS0025,GR,P07,1334685.77,0.064319,85845.96,42072.22,43773.75,0.5099
2019-02,CUS0046,GR,P07,1208679.52,0.066688,80604.79,38501.37,42103.42,0.5223
2019-02,CUS0109,GR,P07,650573.65,0.065923,42887.64,20828.43,22059.21,0.5143
2019-02,CUS0071,HR,P05,182987.07,0.798433,146102.94,95025.15,51077.78,0.3496
2019-02,CUS0071,HR,P06,19352.49,1.777619,34401.35,20864.55,13536.8,0.3935
2019-02,CUS0018,HU,P01,112539719.75,0.012895,1451172.68,1280834.08,170338.61,0.1174
2019-02,CUS0043,HU,P01,58484662.73,0.013986,817937.94,720695.97,97241.97,0.1189
2019-02,CUS0055,HU,P01,48050768.76,0.013743,660379.85,578648.68,81731.17,0.1238
2019-02,CUS0056,HU,P01,35842827.92,0.013464,482574.79,422525.16,60049.63,0.1244
2019-02,CUS0095,HU,P01,14099094.78,0.013991,197260.07,171367.67,25892.39,0.1313
2019-02,CUS0114,HU,P01,36889497.02,0.014246,525540.52,458477.5,67063.03,0.1276
2019-02,CUS0001,HU,P02,4161316.74,0.031343,130428.7,107621.06,22807.64,0.1749
2019-02,CUS0092,HU,P02,10488492.38,0.02989,313499.97,257654.24,55845.73,0.1781
2019-02,CUS0018,HU,P03,289790.39,1.304267,377964.14,274661.92,103302.22,0.2733
2019-02,CUS0043,HU,P03,137968.35,1.42429,196506.92,142899.75,53607.17,0.2728
2019-02,CUS0056,HU,P03,83355.89,1.363492,113655.06,82708.72,30946.33,0.2723
2019-02,CUS0095,HU,P03,31167.44,1.362985,42480.75,30656.17,11824.58,0.2784
2019-02,CUS0001,HU,P04,127975.81,0.323294,41373.81,28998.74,12375.07,0.2991
2019-02,CUS0001,HU,P05,99587.49,0.833723,83028.38,54215.04,28813.34,0.347
2019-02,CUS0018,HU,P05,791673.88,0.748388,592479.31,384950.03,207529.28,0.3503
2019-02,CUS0001,HU,P06,11610.25,1.797831,20873.26,12505.28,8367.98,0.4009
2019-02,CUS0018,HU,P07,1612708.84,0.061457,99111.87,48688.54,50423.33,0.5088
2019-02,CUS0055,HU,P07,735374.92,0.066039,48563.29,23618.39,24944.9,0.5137
2019-02,CUS0056,HU,P07,473150.99,0.066086,31268.7,14982.97,16285.73,0.5208
2019-02,CUS0092,HU,P07,517937.68,0.064896,33612.27,16484.85,17127.42,0.5096
2019-02,CUS0114,HU,P07,575404.1,0.067789,39006.09,18812.95,20193.13,0.5177
2019-02,CUS0086,IT,P01,31005055.08,0.015017,465593.28,414041.87,51551.41,0.1107
2019-02,CUS0102,IT,P02,5411221.61,0.032427,175467.65,140312.77,35154.88,0.2003
2019-02,CUS0086,IT,P03,73061.4,1.483053,108353.9,80000.15,28353.74,0.2617
2019-02,CUS0037,IT,P04,1485794.38,0.303398,450786.64,313157.12,137629.53,0.3053
2019-02,CUS0059,IT,P04,904104.69,0.298472,269850.29,183265.18,86585.11,0.3209
2019-02,CUS0037,IT,P05,1074050.42,0.811006,871060.92,571625.98,299434.94,0.3438
2019-02,CUS0059,IT,P05,746444.2,0.809913,604555.12,397368.29,207186.83,0.3427
2019-02,CUS0067,IT,P05,537556.98,0.899558,483563.44,309885.11,173678.32,0.3592
2019-02,CUS0086,IT,P05,231262.67,0.889219,205643.14,132733.77,72909.37,0.3545
2019-02,CUS0112,IT,P05,2765110.85,0.790438,2185648.32,1451356.52,734291.8,0.336
2019-02,CUS0059,IT,P06,84253.34,1.769842,149115.08,90330.54,58784.54,0.3942
2019-02,CUS0112,IT,P06,314604.52,1.770502,557008.06,333144.0,223864.06,0.4019
2019-02,CUS0050,IT,P07,1235306.36,0.073683,91020.9,44578.12,46442.79,0.5102
2019-02,CUS0086,IT,P07,458151.1,0.073901,33857.75,16612.06,17245.69,0.5094
2019-02,CUS0102,IT,P07,289070.49,0.072615,20990.98,10242.41,10748.57,0.5121
2019-02,CUS0028,NL,P01,75101534.37,0.016969,1274391.69,1133585.37,140806.32,0.1105
2019-02,CUS0039,NL,P01,31369292.19,0.017362,544630.59,478070.58,66560.01,0.1222
2019-02,CUS0061,NL,P01,65289969.06,0.017404,1136298.26,995000.17,141298.09,0.1243
2019-02,CUS0087,NL,P01,233964713.26,0.016044,3753644.33,3257724.13,495920.2,0.1321
2019-02,CUS0003,NL,P02,4801826.39,0.040666,195273.02,161334.21,33938.81,0.1738
2019-02,CUS0032,NL,P02,42007003.11,0.037353,1569092.38,1269223.72,299868.66,0.1911
2019-02,CUS0040,NL,P02,1175997.21,0.040275,47363.15,38495.57,8867.57,0.1872
2019-02,CUS0075,NL,P02,2952746.69,0.036181,106833.41,88015.25,18818.17,0.1761
2019-02,CUS0028,NL,P03,176475.5,1.709116,301617.02,221513.66,80103.37,0.2656
2019-02,CUS0044,NL,P03,386157.13,1.599687,617730.46,450974.14,166756.32,0.2699
2019-02,CUS0061,NL,P03,151842.67,1.677694,254745.6,187994.74,66750.87,0.262
2019-02,CUS0087,NL,P03,531956.58,1.592806,847303.39,615735.87,231567.52,0.2733
2019-02,CUS0003,NL,P04,178042.97,0.398403,70932.89,48779.53,22153.36,0.3123
2019-02,CUS0087,NL,P04,1964104.53,0.364165,715258.82,497340.79,217918.02,0.3047
2019-02,CUS0003,NL,P05,139050.2,1.016287,141314.94,93229.07,48085.87,0.3403
2019-02,CUS0087,NL,P05,1712523.8,0.946325,1620604.89,1047778.77,572826.11,0.3535
2019-02,CUS0003,NL,P06,16177.89,2.262169,36597.12,21732.67,14864.45,0.4062
2019-02,CUS0028,NL,P07,1054267.94,0.083123,87633.91,41810.72,45823.19,0.5229
2019-02,CUS0032,NL,P07,2350399.45,0.082095,192956.97,94870.4,98086.57,0.5083
2019-02,CUS0061,NL,P07,1030184.82,0.085573,88155.82,43191.89,44963.93,0.5101
2019-02,CUS0075,NL,P07,149799.87,0.081351,12186.32,5851.31,6335.01,0.5198
2019-02,CUS0087,NL,P07,3512318.71,0.076272,267891.33,134211.88,133679.44,0.499
2019-02,CUS0014,PL,P01,29176675.16,0.01319,384838.55,334362.5,50476.05,0.1312
2019-02,CUS0015,PL,P01,51681321.06,0.01393,719940.45,633239.43,86701.02,0.1204
2019-02,CUS0016,PL,P01,11367262.18,0.013685,155557.71,137195.72,18361.99,0.118
2019-02,CUS0041,PL,P01,117988204.98,0.013784,1626355.12,1427589.13,198765.99,0.1222
2019-02,CUS0054,PL,P01,145813946.48,0.014042,2047538.78,1791611.49,255927.29,0.125
2019-02,CUS0072,PL,P01,50319468.89,0.013615,685110.75,604414.91,80695.84,0.1178
2019-02,CUS0093,PL,P02,3858826.24,0.031857,122929.77,101468.28,21461.49,0.1746
2019-02,CUS0014,PL,P03,66854.44,1.374788,91910.71,68081.03,23829.69,0.2593
2019-02,CUS0015,PL,P03,124965.1,1.401192,175100.09,126664.99,48435.1,0.2766
2019-02,CUS0041,PL,P03,270306.93,1.37581,371890.86,272114.87,99775.98,0.2683
2019-02,CUS0054,PL,P03,377708.05,1.369421,517241.49,381469.77,135771.72,0.2625
2019-02,CUS0072,PL,P03,117989.67,1.373325,162038.22,117843.5,44194.72,0.2727
2019-02,CUS0116,PL,P04,1834406.26,0.271161,497419.84,342599.68,154820.15,0.3112
2019-02,CUS0014,PL,P05,205048.92,0.8219,168529.68,110745.74,57783.95,0.3429
2019-02,CUS0016,PL,P05,82877.94,0.807814,66949.94,44169.13,22780.81,0.3403
2019-02,CUS0041,PL,P05,855113.91,0.81792,699414.94,461618.33,237796.61,0.34
2019-02,CUS0054,PL,P05,1164690.79,0.81451,948652.62,622823.07,325829.55,0.3435
2019-02,CUS0093,PL,P05,101099.76,0.870452,88002.51,58135.94,29866.56,0.3394
2019-02,CUS0093,PL,P06,11807.8,1.792674,21167.53,12795.01,8372.52,0.3955
2019-02,CUS0014,PL,P07,404020.16,0.067758,27375.49,13155.63,14219.86,0.5194
2019-02,CUS0041,PL,P07,1523632.05,0.066011,100576.72,48956.02,51620.7,0.5132
2019-02,CUS0072,PL,P07,664433.49,0.066276,44036.22,21602.88,22433.34,0.5094
2019-02,CUS0062,RO,P01,36223766.17,0.012461,451374.14,396340.33,55033.81,0.1219
2019-02,CUS0062,RO,P03,87137.39,1.26879,110559.09,81332.97,29226.12,0.2643
2019-02,CUS0089,RO,P03,85310.66,1.234755,105337.74,76734.98,28602.75,0.2715
2019-02,CUS0083,RO,P05,515060.84,0.732365,377212.33,245636.8,131575.54,0.3488
2019-02,CUS0089,RO,P05,273294.74,0.738283,201768.78,133627.17,68141.6,0.3377
2019-02,CUS0062,RO,P07,497478.9,0.061907,30797.55,14903.99,15893.56,0.5161
2019-02,CUS0089,RO,P07,503956.16,0.06046,30469.23,14764.84,15704.39,0.5154
2019-02,CUS0033,SK,P01,47525851.84,0.014314,680279.28,592042.91,88236.38,0.1297
2019-02,CUS0070,SK,P02,21544797.7,0.031097,669979.81,544207.02,125772.8,0.1877
2019-02,CUS0011,SK,P03,69112.02,1.459677,100881.22,73101.83,27779.39,0.2754
2019-02,CUS0033,SK,P03,116087.51,1.429589,165957.48,120679.3,45278.18,0.2728
2019-02,CUS0084,SK,P03,121015.09,1.423576,172274.23,127230.45,45043.78,0.2615
2019-02,CUS0033,SK,P05,389319.23,0.842036,327820.61,216444.89,111375.72,0.3397
2019-02,CUS0084,SK,P05,361151.83,0.860382,310728.55,203909.19,106819.35,0.3438
2019-02,CUS0084,SK,P07,759165.42,0.068882,52293.08,25928.93,26364.14,0.5042
2019-03,CUS0045,AT,P01,132937711.23,0.016277,2163832.23,1910399.52,253432.71,0.1171
2019-03,CUS0008,AT,P02,19631168.85,0.038234,750582.17,614246.56,136335.61,0.1816
2019-03,CUS0022,AT,P02,7455354.37,0.037619,280461.52,228075.19,52386.33,0.1868
2019-03,CUS0104,AT,P02,13988378.17,0.040416,565348.76,454063.82,111284.94,0.1968
2019-03,CUS0045,AT,P03,320945.12,1.617424,519104.19,378499.38,140604.81,0.2709
2019-03,CUS0081,AT,P03,41085.06,1.710622,70281.01,52091.34,18189.67,0.2588
2019-03,CUS0045,AT,P04,1136788.95,0.362142,411679.47,281226.41,130453.06,0.3169
2019-03,CUS0045,AT,P05,877691.36,0.975063,855804.78,560281.85,295522.93,0.3453
2019-03,CUS0104,AT,P05,370283.43,1.03892,384694.87,252345.2,132349.67,0.344
2019-03,CUS0104,AT,P06,39590.43,2.263924,89629.71,53175.56,36454.16,0.4067
2019-03,CUS0008,AT,P07,915345.31,0.080741,73906.06,36370.24,37535.82,0.5079
2019-03,CUS0045,AT,P07,1907926.9,0.07835,149485.6,70996.76,78488.83,0.5251
2019-03,CUS0081,AT,P07,236552.26,0.084736,20044.38,9633.98,10410.4,0.5194
2019-03,CUS0085,CZ,P03,37032.28,1.489618,55163.97,39479.97,15684.0,0.2843
2019-03,CUS0002,CZ,P04,316132.14,0.287759,90969.93,63205.28,27764.64,0.3052
2019-03,CUS0069,CZ,P05,72758.49,0.849759,61827.18,40193.58,21633.6,0.3499
2019-03,CUS0118,CZ,P05,1358535.14,0.813587,1105286.07,723957.94,381328.13,0.345
2019-03,CUS0002,CZ,P06,31915.33,1.720388,54906.76,32807.04,22099.72,0.4025
2019-03,CUS0085,CZ,P07,192760.05,0.073958,14256.19,7051.18,7205.01,0.5054
2019-03,CUS0020,DE,P01,22219857.54,0.017796,395415.88,350011.25,45404.63,0.1148
2019-03,CUS0042,DE,P01,397357729.66,0.016682,6628910.72,5856561.85,772348.87,0.1165
2019-03,CUS0057,DE,P01,145962910.88,0.017646,2575693.71,2260131.89,315561.82,0.1225
2019-03,CUS0065,DE,P01,115698391.14,0.017713,2049331.17,1788626.0,260705.18,0.1272
2019-03,CUS0005,DE,P02,29080466.0,0.039099,1137019.53,934806.61,202212.92,0.1778
2019-03,CUS0090,DE,P02,18575284.93,0.041568,772129.3,622900.2,149229.09,0.1933
2019-03,CUS0019,DE,P03,168282.72,1.791111,301412.97,221385.82,80027.15,0.2655
2019-03,CUS0057,DE,P03,382559.87,1.801264,689091.5,497351.39,191740.11,0.2783
2019-03,CUS0068,DE,P03,658436.78,1.760406,1159115.98,859545.47,299570.5,0.2584
2019-03,CUS0107,DE,P03,130505.54,1.764402,230264.26,170878.59,59385.67,0.2579
2019-03,CUS0042,DE,P04,3232658.19,0.362522,1171911.32,817227.15,354684.17,0.3027
2019-03,CUS0049,DE,P04,134445.81,0.407329,54763.65,38017.9,16745.74,0.3058
2019-03,CUS0079,DE,P04,1270091.4,0.350419,445063.59,302282.66,142780.92,0.3208
2019-03,CUS0090,DE,P04,514754.31,0.397147,204433.33,141315.61,63117.72,0.3087
2019-03,CUS0097,DE,P04,1803644.15,0.353616,637797.53,436509.82,201287.72,0.3156
2019-03,CUS0113,DE,P04,1252265.53,0.337961,423216.6,290480.59,132736.01,0.3136
2019-03,CUS0019,DE,P05,498414.84,1.061121,528878.32,343322.68,185555.63,0.3508
2019-03,CUS0027,DE,P05,384130.66,1.02616,394179.7,254774.97,139404.73,0.3537
2019-03,CUS0047,DE,P05,691142.43,1.035373,715590.19,466602.39,248987.8,0.3479
2019-03,CUS0049,DE,P05,111557.16,1.094195,122065.25,79985.91,42079.34,0.3447
2019-03,CUS0057,DE,P05,1064374.3,1.06397,1132462.56,733875.17,398587.4,0.352
2019-03,CUS0090,DE,P05,445130.19,1.074914,478476.65,307582.25,170894.41,0.3572
2019-03,CUS0097,DE,P05,1617109.49,0.950784,1537521.07,1002791.4,534729.67,0.3478
2019-03,CUS0113,DE,P05,925131.89,0.925503,856212.8,561390.7,294822.1,0.3443
2019-03,CUS0064,DE,P06,332319.53,2.025566,673135.3,398215.48,274919.82,0.4084
2019-03,CUS0079,DE,P06,123390.18,2.081784,256871.72,154916.62,101955.1,0.3969
2019-03,CUS0090,DE,P06,52668.65,2.340878,123290.87,73793.68,49497.19,0.4015
2019-03,CUS0097,DE,P06,168124.78,2.066681,347460.36,205524.71,141935.65,0.4085
2019-03,CUS0113,DE,P06,111149.21,2.130683,236823.7,139343.12,97480.58,0.4116
2019-03,CUS0006,DE,P07,878290.47,0.083557,73387.35,35250.46,38136.89,0.5197
2019-03,CUS0027,DE,P07,700668.32,0.084598,59275.31,28897.76,30377.55,0.5125
2019-03,CUS0057,DE,P07,2163467.46,0.087663,189656.2,93002.83,96653.37,0.5096
2019-03,CUS0107,DE,P07,790054.23,0.089322,70569.32,33922.52,36646.81,0.5193
2019-03,CUS0012,ES,P01,84221990.65,0.015408,1297698.73,1135562.6,162136.13,0.1249
2019-03,CUS0053,ES,P01,54423806.97,0.014747,802604.17,707491.06,95113.11,0.1185
2019-03,CUS0099,ES,P01,44633427.79,0.014412,643257.94,562535.41,80722.52,0.1255
2019-03,CUS0010,ES,P02,50207692.55,0.032898,1651717.38,1344133.94,307583.43,0.1862
2019-03,CUS0030,ES,P02,8542312.0,0.034236,292453.42,238729.63,53723.79,0.1837
2019-03,CUS0031,ES,P02,21064900.43,0.034654,729973.6,598846.37,131127.23,0.1796
2019-03,CUS0074,ES,P02,15435361.02,0.034563,533497.72,437445.05,96052.67,0.18
2019-03,CUS0115,ES,P02,9244010.32,0.033696,311483.44,255008.51,56474.94,0.1813
2019-03,CUS0119,ES,P02,1449037.56,0.03196,46311.67,37941.02,8370.65,0.1807
2019-03,CUS0012,ES,P03,210008.4,1.519457,319098.69,233391.3,85707.39,0.2686
2019-03,CUS0051,ES,P03,424038.14,1.406879,596570.42,439170.62,157399.81,0.2638
2019-03,CUS0053,ES,P03,121761.86,1.498392,182446.98,133228.91,49218.07,0.2698
2019-03,CUS0099,ES,P03,110669.11,1.44107,159481.93,117335.82,42146.11,0.2643
2019-03,CUS0030,ES,P04,268235.06,0.335764,90063.61,62647.67,27415.93,0.3044
2019-03,CUS0060,ES,P04,1597517.95,0.303259,484461.27,333133.69,151327.58,0.3124
2019-03,CUS0074,ES,P04,429102.6,0.3441,147654.06,101878.98,45775.08,0.31
2019-03,CUS0077,ES,P04,2769624.49,0.293396,812595.82,557660.96,254934.87,0.3137
2019-03,CUS0030,ES,P05,236377.51,0.893188,211129.52,137749.68,73379.85,0.3476
2019-03,CUS0053,ES,P05,339685.42,0.872507,296377.75,192204.26,104173.5,0.3515
2019-03,CUS0063,ES,P05,494876.36,0.837207,414313.9,272206.58,142107.31,0.343
2019-03,CUS0074,ES,P05,345439.13,0.90794,313638.15,205556.74,108081.4,0.3446
2019-03,CUS0077,ES,P05,2525940.83,0.781335,1973605.67,1269400.25,704205.42,0.3568
2019-03,CUS0088,ES,P05,489689.51,0.912039,446615.92,290297.87,156318.06,0.35
2019-03,CUS0098,ES,P05,778113.34,0.877697,682948.06,445143.74,237804.32,0.3482
2019-03,CUS0099,ES,P05,302126.24,0.873556,263924.15,170815.51,93108.63,0.3528
2019-03,CUS0030,ES,P06,23894.76,1.991889,47595.71,28034.59,19561.12,0.411
2019-03,CUS0031,ES,P06,52191.74,2.00449,104617.81,63066.3,41551.52,0.3972
2019-03,CUS0077,ES,P06,265264.3,1.719412,456098.7,272254.56,183844.14,0.4031
2019-03,CUS0010,ES,P07,2659590.14,0.070893,188545.19,93025.45,95519.74,0.5066
2019-03,CUS0012,ES,P07,1200976.73,0.075544,90726.74,44791.79,45934.96,0.5063
2019-03,CUS0038,ES,P07,2512532.36,0.070788,177857.81,86792.34,91065.46,0.512
2019-03,CUS0053,ES,P07,652910.48,0.07051,46036.76,22720.16,23316.6,0.5065
2019-03,CUS0063,ES,P07,902324.54,0.072607,65515.08,31656.45,33858.62,0.5168
2019-03,CUS0099,ES,P07,558766.88,0.071649,40035.0,19353.42,20681.59,0.5166
2019-03,CUS0115,ES,P07,448395.3,0.069877,31332.66,15407.87,15924.79,0.5082
2019-03,CUS0007,FR,P01,132368568.09,0.016353,2164655.28,1903598.25,261057.03,0.1206
2019-03,CUS0013,FR,P01,109909629.67,0.016271,1788312.46,1564046.31,224266.16,0.1254
2019-03,CUS0106,FR,P01,120124513.78,0.015961,1917249.95,1678542.93,238707.02,0.1245
2019-03,CUS0066,FR,P02,18536756.38,0.037348,692305.2,571657.23,120647.97,0.1743
2019-03,CUS0100,FR,P02,44357190.14,0.03494,1549845.71,1258592.32,291253.39,0.1879
2019-03,CUS0117,FR,P02,37667926.78,0.037502,1412629.11,1155936.31,256692.8,0.1817
2019-03,CUS0120,FR,P02,5792212.64,0.03802,220220.87,180453.55,39767.32,0.1806
2019-03,CUS0004,FR,P03,126856.89,1.574631,199752.78,145363.78,54389.0,0.2723
2019-03,CUS0007,FR,P03,315024.64,1.560578,491620.64,357929.93,133690.71,0.2719
2019-03,CUS0013,FR,P03,283196.43,1.635528,463175.59,341047.57,122128.02,0.2637
2019-03,CUS0036,FR,P03,1183435.0,1.479167,1750497.5,1276716.4,473781.09,0.2707
2019-03,CUS0048,FR,P03,423446.74,1.59922,677184.36,494229.27,182955.09,0.2702
2019-03,CUS0078,FR,P03,341584.25,1.633454,557962.17,407783.0,150179.18,0.2692
2019-03,CUS0106,FR,P03,289919.56,1.599242,463651.48,338626.55,125024.92,0.2697
2019-03,CUS0026,FR,P04,98636.11,0.374504,36939.61,25282.4,11657.21,0.3156
2019-03,CUS0066,FR,P04,615941.81,0.371451,228792.35,156132.79,72659.56,0.3176
2019-03,CUS0101,FR,P04,251347.12,0.371157,93289.21,65095.05,28194.16,0.3022
2019-03,CUS0117,FR,P04,1017366.54,0.365201,371543.2,257163.85,114379.35,0.3078
2019-03,CUS0004,FR,P05,376232.82,0.969283,364676.03,240031.85,124644.18,0.3418
2019-03,CUS0007,FR,P05,900506.01,0.939841,846332.69,547290.24,299042.45,0.3533
2019-03,CUS0026,FR,P05,84129.25,1.01564,85445.03,55151.89,30293.15,0.3545
2019-03,CUS0066,FR,P05,513931.96,0.971901,499491.14,324454.06,175037.08,0.3504
2019-03,CUS0117,FR,P05,872638.9,1.002393,874726.89,569500.21,305226.68,0.3489
2019-03,CUS0120,FR,P05,160348.89,1.015473,162829.91,105204.35,57625.57,0.3539
