country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario,scenario_key,driver_factor
DE,P07,2027-04,10,2441484.898183423,1822577.2982836573,3069599.320702384,gradient_boosting,Downside,downside,0.9504941070286914
DE,P07,2027-05,11,2492948.048579774,1872803.5100195433,3280204.5451470786,gradient_boosting,Downside,downside,0.9456803640006133
DE,P07,2027-06,12,2444948.2355094957,1947554.2179840456,3182602.6149141756,gradient_boosting,Downside,downside,0.9408909999999999
ES,P01,2026-07,1,969192.1887175657,868066.0677538026,1102637.0188582442,gradient_boosting,Downside,downside,0.9861929673672594
ES,P01,2026-08,2,868350.0426756528,754068.2367249927,1035786.69269372,gradient_boosting,Downside,downside,0.9725765688846404
ES,P01,2026-09,3,828702.9431181445,736681.8497669193,985610.162727558,gradient_boosting,Downside,downside,0.9591481724602113
ES,P01,2026-10,4,932160.6566297064,806951.1142718446,1191910.2755811082,gradient_boosting,Downside,downside,0.9459051823434197
ES,P01,2026-11,5,1094778.1963531761,890835.6032148824,1481563.7286923842,gradient_boosting,Downside,downside,0.9328450386233257
ES,P01,2026-12,6,1146355.0359772516,981302.1960682714,1491711.8521580885,gradient_boosting,Downside,downside,0.9199652167337633
ES,P01,2027-01,7,1144258.2311579545,919935.19652227,1539230.6768621118,gradient_boosting,Downside,downside,0.907263226965334
ES,P01,2027-02,8,926562.5434765341,715088.1349344283,1163249.7044883494,gradient_boosting,Downside,downside,0.8947366139841381
ES,P01,2027-03,9,944460.8902257427,732687.2188507668,1217630.0332087679,gradient_boosting,Downside,downside,0.8823829563571512
ES,P01,2027-04,10,727952.9240626806,543419.4881168472,915231.4654367539,gradient_boosting,Downside,downside,0.870199866084154
ES,P01,2027-05,11,812606.7458860922,610463.0888028445,1069222.578782287,gradient_boosting,Downside,downside,0.8581849881361236
ES,P01,2027-06,12,819123.3112644776,652482.9592434107,1066257.3360471295,gradient_boosting,Downside,downside,0.8463360000000001
ES,P02,2026-07,1,12442474.901130788,11144219.264542067,14155637.64536222,gradient_boosting,Downside,downside,0.9914852666076577
ES,P02,2026-08,2,13151587.379033184,11420733.365181057,15687497.582227273,gradient_boosting,Downside,downside,0.9830430339000579
ES,P02,2026-09,3,13441332.995532202,11948776.261399262,15986324.787449308,gradient_boosting,Downside,downside,0.9746726845531996
ES,P02,2026-10,4,13662638.604964059,11827447.734204145,17469777.58499922,gradient_boosting,Downside,downside,0.9663736064994303
ES,P02,2026-11,5,15088407.73195245,12277638.38211278,20419147.635427438,gradient_boosting,Downside,downside,0.9581451928826913
ES,P02,2026-12,6,14976154.951015677,12819879.776217978,19487948.44447252,gradient_boosting,Downside,downside,0.9499868420141407
ES,P02,2027-01,7,12719231.460134238,10225723.856974056,17109626.75770846,gradient_boosting,Downside,downside,0.941897957328157
ES,P02,2027-02,8,12366013.369595515,9543650.883899791,15524868.233835815,gradient_boosting,Downside,downside,0.9338779473387159
ES,P02,2027-03,9,12687969.17617125,9842983.383177662,16357747.037720727,gradient_boosting,Downside,downside,0.9259262255961387
ES,P02,2027-04,10,12260811.947140107,9152740.420393039,15415118.910710322,gradient_boosting,Downside,downside,0.9180422106442098
ES,P02,2027-05,11,12670031.147531059,9518240.389594626,16671143.139530413,gradient_boosting,Downside,downside,0.9102253259776576
ES,P02,2027-06,12,13517013.865229655,10767147.126242133,17595171.5658088,gradient_boosting,Downside,downside,0.9024749999999999
ES,P03,2026-07,1,6016790.078484803,5388994.427247115,6845221.775894512,gradient_boosting,Downside,downside,0.9914852666076577
ES,P03,2026-08,2,6054168.811703911,5257391.807812962,7221543.366499897,gradient_boosting,Downside,downside,0.9830430339000579
ES,P03,2026-09,3,5375552.506723108,4778638.711323376,6393363.5386480745,gradient_boosting,Downside,downside,0.9746726845531996
ES,P03,2026-10,4,4644201.5736007895,4020383.834123707,5938323.547636763,gradient_boosting,Downside,downside,0.9663736064994303
ES,P03,2026-11,5,4202521.15143259,3419647.447702745,5687273.392697776,gradient_boosting,Downside,downside,0.9581451928826913
ES,P03,2026-12,6,4602921.036898911,3940189.888891786,5989620.710687188,gradient_boosting,Downside,downside,0.9499868420141407
ES,P03,2027-01,7,4327158.38827236,3478852.2327429275,5820797.04869574,gradient_boosting,Downside,downside,0.941897957328157
ES,P03,2027-02,8,3816722.106959131,2945610.862692431,4791690.419921233,gradient_boosting,Downside,downside,0.9338779473387159
ES,P03,2027-03,9,4372106.436935287,3391761.944776755,5636663.371762641,gradient_boosting,Downside,downside,0.9259262255961387
ES,P03,2027-04,10,4649438.634351119,3470822.7403070717,5845587.52924115,gradient_boosting,Downside,downside,0.9180422106442098
ES,P03,2027-05,11,5376994.835726952,4039416.2274834714,7075014.22239105,gradient_boosting,Downside,downside,0.9102253259776576
ES,P03,2027-06,12,5571251.549862372,4437850.37973352,7252128.897216391,gradient_boosting,Downside,downside,0.9024749999999999
ES,P04,2026-07,1,2755190.1256391304,2467711.859545983,3134543.0368586103,gradient_boosting,Downside,downside,0.9870850541179849
ES,P04,2026-08,2,2680832.3117623525,2328013.3528376045,3197754.704209728,gradient_boosting,Downside,downside,0.9743369040631049
ES,P04,2026-09,3,2734040.595672343,2430446.398294748,3251705.835947775,gradient_boosting,Downside,downside,0.9617533956762796
ES,P04,2026-10,4,2675207.427553425,2315868.621164198,3420662.7361215474,gradient_boosting,Downside,downside,0.9493324026192761
ES,P04,2026-11,5,2647831.5609415346,2154575.816051246,3583311.408142418,gradient_boosting,Downside,downside,0.9370718260154047
ES,P04,2026-12,6,2700865.8989164224,2311993.7146114525,3514542.655686634,gradient_boosting,Downside,downside,0.9249695940948546
ES,P04,2027-01,7,2683424.2876571566,2157359.573389649,3609682.5612684535,gradient_boosting,Downside,downside,0.9130236618446099
ES,P04,2027-02,8,2530226.617206269,1952739.2353577279,3176564.1569216847,gradient_boosting,Downside,downside,0.9012320106628874
ES,P04,2027-03,9,2685424.5411513993,2083279.740698982,3462137.614232248,gradient_boosting,Downside,downside,0.8895926480180364
ES,P04,2027-04,10,2599129.2708455077,1940259.39209053,3267800.4480557158,gradient_boosting,Downside,downside,0.8781036071118449
ES,P04,2027-05,11,2849801.601353927,2140886.3473570948,3749750.0883959723,gradient_boosting,Downside,downside,0.866762946547193
ES,P04,2027-06,12,2780938.097993638,2215191.16193943,3619962.473661391,gradient_boosting,Downside,downside,0.85556875
ES,P05,2026-07,1,6006098.607161129,5379418.510748319,6833058.2316514,gradient_boosting,Downside,downside,0.9897370644864661
ES,P05,2026-08,2,5920770.218810963,5141549.535940174,7062422.642653521,gradient_boosting,Downside,downside,0.9795794568182872
ES,P05,2026-09,3,5953948.201994525,5292808.009535974,7081273.096676648,gradient_boosting,Downside,downside,0.9695260960225786
ES,P05,2026-10,4,5719708.338686735,4951426.542610138,7313523.794124064,gradient_boosting,Downside,downside,0.9595759122204106
ES,P05,2026-11,5,5754336.906956699,4682380.601555867,7787346.215353986,gradient_boosting,Downside,downside,0.9497278465129522
ES,P05,2026-12,6,5566473.712696844,4765009.710947973,7243458.22311291,gradient_boosting,Downside,downside,0.9399808508687822
ES,P05,2027-01,7,5533802.587235249,4448943.107406822,7443947.939401462,gradient_boosting,Downside,downside,0.9303338880123592
ES,P05,2027-02,8,5489640.105791231,4236709.688244491,6891949.470403738,gradient_boosting,Downside,downside,0.9207859313136332
ES,P05,2027-03,9,5480985.967311288,4252000.698503809,7066267.321878068,gradient_boosting,Downside,downside,0.9113359646787922
ES,P05,2027-04,10,5386209.8967973925,4020825.149890473,6771906.003871424,gradient_boosting,Downside,downside,0.9019829824421295
ES,P05,2027-05,11,5298877.401862026,3980731.2483001715,6972227.819856535,gradient_boosting,Downside,downside,0.8927259892590209
ES,P05,2027-06,12,5198128.700623999,4140634.6889035706,6766432.824627429,gradient_boosting,Downside,downside,0.8835639999999999
ES,P06,2026-07,1,3127630.890982605,2801291.9217942366,3558263.9252233896,gradient_boosting,Downside,downside,0.9914852666076577
ES,P06,2026-08,2,3121202.0638333326,2710426.9258570517,3723037.25922001,gradient_boosting,Downside,downside,0.9830430339000579
ES,P06,2026-09,3,3193621.8991029565,2838994.7298062104,3798304.598535025,gradient_boosting,Downside,downside,0.9746726845531996
ES,P06,2026-10,4,3228802.8934245,2795104.120821166,4128519.3910811436,gradient_boosting,Downside,downside,0.9663736064994303
ES,P06,2026-11,5,3191140.840208462,2596673.8146597766,4318572.052084037,gradient_boosting,Downside,downside,0.9581451928826913
ES,P06,2026-12,6,3115501.334756497,2666929.7082503936,4054093.2962437253,gradient_boosting,Downside,downside,0.9499868420141407
ES,P06,2027-01,7,3077205.5734986467,2473943.063648481,4139388.372978503,gradient_boosting,Downside,downside,0.941897957328157
ES,P06,2027-02,8,3181090.298746238,2455052.7590435245,3993688.6894684103,gradient_boosting,Downside,downside,0.9338779473387159
ES,P06,2027-03,9,3104576.0500970455,2408446.1467881575,4002521.521113776,gradient_boosting,Downside,downside,0.9259262255961387
ES,P06,2027-04,10,2992367.829317552,2233813.3968743403,3762206.460092857,gradient_boosting,Downside,downside,0.9180422106442098
ES,P06,2027-05,11,3041125.9837235245,2284616.969845691,4001493.4446218438,gradient_boosting,Downside,downside,0.9102253259776576
ES,P06,2027-06,12,3497637.95320111,2786087.431138764,4552894.631554944,gradient_boosting,Downside,downside,0.9024749999999999
ES,P07,2026-07,1,2849948.0956415366,2552582.723514834,3242347.9147484796,gradient_boosting,Downside,downside,0.9949355361674717
ES,P07,2026-08,2,2923598.0485243085,2538829.178323444,3487330.920277174,gradient_boosting,Downside,downside,0.9898967211288543
ES,P07,2026-09,3,2865079.372042571,2546934.3255662345,3407555.589800366,gradient_boosting,Downside,downside,0.9848834249867586
ES,P07,2026-10,4,2894376.605870076,2505598.590347956,3700904.1235566065,gradient_boosting,Downside,downside,0.9798955185016566
ES,P07,2026-11,5,2964742.004427472,2412450.065856653,4012186.4258187055,gradient_boosting,Downside,downside,0.9749328730885484
ES,P07,2026-12,6,2903119.12784469,2485126.4103997285,3777727.7329627518,gradient_boosting,Downside,downside,0.9699953608136485
ES,P07,2027-01,7,2918036.23227096,2345977.6488360977,3925277.3216770343,gradient_boosting,Downside,downside,0.9650828543910874
ES,P07,2027-02,8,2891144.0313491034,2231282.5051691653,3629676.6621726416,gradient_boosting,Downside,downside,0.9601952271796305
ES,P07,2027-03,9,3059281.6638026536,2373307.9867361747,3944126.5090401378,gradient_boosting,Downside,downside,0.9553323531794128
ES,P07,2027-04,10,3012007.5308857155,2248474.505058886,3786898.81622305,gradient_boosting,Downside,downside,0.9504941070286914
ES,P07,2027-05,11,3012281.9380636844,2262948.1548915706,3963540.640219146,gradient_boosting,Downside,downside,0.9456803640006133
ES,P07,2027-06,12,3320486.3218663824,2644975.07472243,4322295.375123356,gradient_boosting,Downside,downside,0.9408909999999999
FR,P01,2026-07,1,1421923.2532679022,1273558.889022019,1617703.1091254805,gradient_boosting,Downside,downside,0.9861929673672594
FR,P01,2026-08,2,1451767.745106991,1260703.5065189176,1731699.9336239588,gradient_boosting,Downside,downside,0.9725765688846404
FR,P01,2026-09,3,1244598.8935772106,1106395.7510376622,1480252.1557526186,gradient_boosting,Downside,downside,0.9591481724602113
FR,P01,2026-10,4,1192933.3470833919,1032696.3349445298,1525348.130023992,gradient_boosting,Downside,downside,0.9459051823434197
FR,P01,2026-11,5,1480137.3161066056,1204407.4527853653,2003070.364693493,gradient_boosting,Downside,downside,0.9328450386233257
FR,P01,2026-12,6,1315053.9242581422,1125711.7239622101,1711233.8354849813,gradient_boosting,Downside,downside,0.9199652167337633
FR,P01,2027-01,7,1275262.077323137,1025256.745177579,1715454.1317725608,gradient_boosting,Downside,downside,0.907263226965334
FR,P01,2027-02,8,1195748.729777371,922836.4939278028,1501198.5605816506,gradient_boosting,Downside,downside,0.8947366139841381
FR,P01,2027-03,9,1390340.3426736002,1078588.4407411073,1792472.4836583838,gradient_boosting,Downside,downside,0.8823829563571512
FR,P01,2027-04,10,1156392.6828274338,863251.3161112637,1453894.7983308889,gradient_boosting,Downside,downside,0.870199866084154
FR,P01,2027-05,11,1100159.9218307033,826484.6771921952,1447583.1447966285,gradient_boosting,Downside,downside,0.8581849881361236
FR,P01,2027-06,12,1087680.4077537963,866405.48669861,1415839.5910524402,gradient_boosting,Downside,downside,0.8463360000000001
FR,P02,2026-07,1,13758072.145064034,12322546.266743766,15652375.072629502,gradient_boosting,Downside,downside,0.9914852666076577
FR,P02,2026-08,2,13791035.09182916,11976024.648152752,16450244.630118998,gradient_boosting,Downside,downside,0.9830430339000579
FR,P02,2026-09,3,13643731.729095554,12128700.171010232,16227045.844831612,gradient_boosting,Downside,downside,0.9746726845531996
FR,P02,2026-10,4,13926915.90439628,12056226.818299625,17807696.61918693,gradient_boosting,Downside,downside,0.9663736064994303
FR,P02,2026-11,5,15345706.028216382,12487005.433559336,20767349.512728997,gradient_boosting,Downside,downside,0.9581451928826913
FR,P02,2026-12,6,15548957.81883415,13310210.16642322,20233316.85134356,gradient_boosting,Downside,downside,0.9499868420141407
FR,P02,2027-01,7,13269101.792393243,10667796.335366067,17849300.076774657,gradient_boosting,Downside,downside,0.941897957328157
FR,P02,2027-02,8,12922547.602712095,9973164.282200221,16223567.190283442,gradient_boosting,Downside,downside,0.9338779473387159
FR,P02,2027-03,9,13106724.337813381,10167842.31374666,16897619.960626807,gradient_boosting,Downside,downside,0.9259262255961387
FR,P02,2027-04,10,13312359.342058156,9937724.350243656,16737195.14862949,gradient_boosting,Downside,downside,0.9180422106442098
FR,P02,2027-05,11,13332050.069394296,10015575.807904346,17542223.25598382,gradient_boosting,Downside,downside,0.9102253259776576
FR,P02,2027-06,12,13736817.573293867,10942234.529955523,17881291.265969735,gradient_boosting,Downside,downside,0.9024749999999999
FR,P03,2026-07,1,15455673.146458888,13843018.514715198,17583713.076772526,gradient_boosting,Downside,downside,0.9914852666076577
FR,P03,2026-08,2,15158037.37410864,13163118.504244793,18080834.48821832,gradient_boosting,Downside,downside,0.9830430339000579
FR,P03,2026-09,3,13161646.50114553,11700146.802857297,15653682.248244705,gradient_boosting,Downside,downside,0.9746726845531996
FR,P03,2026-10,4,11923894.271739375,10322254.75362668,15246526.450509235,gradient_boosting,Downside,downside,0.9663736064994303
FR,P03,2026-11,5,10442224.137835637,8496976.894242864,14131465.698740028,gradient_boosting,Downside,downside,0.9581451928826913
FR,P03,2026-12,6,10813257.951413974,9256359.017369727,14070915.6764999,gradient_boosting,Downside,downside,0.9499868420141407
FR,P03,2027-01,7,10859478.674868302,8730561.316377668,14607928.748890787,gradient_boosting,Downside,downside,0.941897957328157
FR,P03,2027-02,8,10116297.1459032,7807399.629347965,12700469.869345909,gradient_boosting,Downside,downside,0.9338779473387159
FR,P03,2027-03,9,10566057.939668095,8196862.025891931,13622109.303953003,gradient_boosting,Downside,downside,0.9259262255961387
FR,P03,2027-04,10,11459420.201745452,8554498.586796213,14407555.21080366,gradient_boosting,Downside,downside,0.9180422106442098
FR,P03,2027-05,11,12626229.782976452,9485335.031086152,16613509.593906583,gradient_boosting,Downside,downside,0.9102253259776576
FR,P03,2027-06,12,12133156.642008644,9664818.278118223,15793796.979089472,gradient_boosting,Downside,downside,0.9024749999999999
FR,P04,2026-07,1,1538214.3962623756,1377716.14120477,1750005.9905598778,gradient_boosting,Downside,downside,0.9870850541179849
FR,P04,2026-08,2,1510859.9448512306,1312018.7004792222,1802186.3862398711,gradient_boosting,Downside,downside,0.9743369040631049
FR,P04,2026-09,3,1505048.401890492,1337924.3429757736,1790015.3639114788,gradient_boosting,Downside,downside,0.9617533956762796
FR,P04,2026-10,4,1546474.043339313,1338748.79141233,1977404.0988170682,gradient_boosting,Downside,downside,0.9493324026192761
FR,P04,2026-11,5,1494190.6587776856,1215842.8449381136,2022088.7584080498,gradient_boosting,Downside,downside,0.9370718260154047
FR,P04,2026-12,6,1481866.507105963,1268506.5377354496,1928301.235298921,gradient_boosting,Downside,downside,0.9249695940948546
